Gene names,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
RPA2,3854350000.0,758260000.0,53362500.0,3784450000.0,4136300000.0,1640050000.0,1211100000.0,4759150000.0,4527700000.0,3038650000.0,2364750000.0,2416400000.0,4899750000.0,2974300000.0,3256750000.0,3071150000.0,2879000000.0,4046950000.0,486125000.0,1366550000.0,1446350000.0,3953400000.0,2843950000.0
DPY30,1769050000.0,591045000.0,32781000.0,1995000000.0,1888250000.0,632305000.0,431365000.0,2294050000.0,3092550000.0,2532700000.0,1297250000.0,1544900000.0,1961700000.0,1267425000.0,2891950000.0,1482750000.0,2133650000.0,2907950000.0,815710000.0,1257895000.0,831020000.0,1513750000.0,1496350000.0
NCF2,364865000.0,36279500.0,16101500.0,118328500.0,161860000.0,60712000.0,14015000.0,86475000.0,165730000.0,225400000.0,25959000.0,214925000.0,71625500.0,173825000.0,18983500.0,55433500.0,4130650000.0,1392500000.0,7752100000.0,22602500000.0,15263500000.0,70146000.0,55671000.0
TMX1,2285250000.0,1187950000.0,99797500.0,5006350000.0,5669700000.0,1246000000.0,1997700000.0,5185500000.0,4249800000.0,5610600000.0,2478500000.0,3468800000.0,5852550000.0,3901450000.0,3516500000.0,3410050000.0,5533700000.0,14826500000.0,2581950000.0,4856950000.0,6898000000.0,3775800000.0,4091950000.0
UNG,50511000.0,29380500.0,0.0,138565000.0,138325000.0,4561600.0,24213000.0,220305000.0,121807500.0,67636500.0,16395500.0,45603500.0,261205000.0,137920000.0,65076000.0,103740000.0,14164500.0,3572800.0,9632150.0,0.0,64116000.0,30389500.0,6618355.0
CD109,24307000.0,0.0,5043250.0,0.0,21092000.0,6961000.0,5879800.0,0.0,0.0,33181500.0,11803000.0,0.0,39592000.0,76170000.0,893550.0,21928000.0,90792000.0,70733400.0,11588100.0,53671500.0,106266000.0,0.0,107985000.0
LZTFL1,366410000.0,170175000.0,79522500.0,193485000.0,256705000.0,103753500.0,137700000.0,253435000.0,242475000.0,113545000.0,358610000.0,238745000.0,708360000.0,261120000.0,337840000.0,192755000.0,406820000.0,2499300000.0,51703500.0,222455000.0,133590000.0,205720000.0,93330000.0
GCOM1,154945000.0,48497000.0,0.0,71919000.0,128895000.0,41779500.0,40123500.0,84352500.0,115980000.0,35569500.0,58561500.0,75349500.0,105429500.0,73870500.0,66666500.0,51028500.0,124305000.0,104872000.0,0.0,53176500.0,60432500.0,80779500.0,62359000.0
PRPF8,15241000000.0,8240800000.0,503610000.0,28934500000.0,30340000000.0,6443900000.0,9231800000.0,31364500000.0,26816500000.0,36875500000.0,20606000000.0,26425500000.0,32434000000.0,19963000000.0,22706000000.0,25600000000.0,17256000000.0,29300500000.0,5742900000.0,17401000000.0,27068500000.0,26379000000.0,20643000000.0
WDR89,97595500.0,48912000.0,833750.0,389525000.0,202455000.0,89380000.0,98378000.0,249650000.0,247560000.0,461890000.0,669245000.0,484655000.0,411765000.0,226745000.0,243815000.0,611775000.0,96983500.0,71582500.0,29224000.0,78999000.0,34048000.0,359455000.0,146755000.0
GTF2H4,74696000.0,27847000.0,13532000.0,522315000.0,375405000.0,13539000.0,94694000.0,315130000.0,390425000.0,483405000.0,163211500.0,286995000.0,371300000.0,119463500.0,225510000.0,327875000.0,318769000.0,709250000.0,51167000.0,360635000.0,1268050000.0,365585000.0,52171500.0
PTGES2,1294350000.0,427080000.0,2487050.0,1508450000.0,1644700000.0,272755000.0,398005000.0,1928500000.0,1210795000.0,1522500000.0,554535000.0,878900000.0,2373650000.0,1112150000.0,1537350000.0,1267500000.0,994830000.0,1725850000.0,278015000.0,1519550000.0,1715850000.0,1371550000.0,884475000.0
TCF20,135175000.0,65712000.0,0.0,580545000.0,524170000.0,32607500.0,206090000.0,573660000.0,537255000.0,527630000.0,309160000.0,501525000.0,528810000.0,284595000.0,188665000.0,242860000.0,169235000.0,89011000.0,43655000.0,101416000.0,205515000.0,283915000.0,216070000.0
QSOX1,26225000.0,9467700.0,74878500.0,43500000.0,74919000.0,392175000.0,27214500.0,141640000.0,262955000.0,462750000.0,489945000.0,73789500.0,148211500.0,38491000.0,71855500.0,30266300.0,206045000.0,208119500.0,50813000.0,450205000.0,257830000.0,64925000.0,42383500.0
FHIT,7290150.0,15590600.0,1078600.0,16985000.0,650300.0,0.0,788200.0,16214500.0,24865500.0,0.0,29613500.0,22269000.0,6082000.0,0.0,0.0,25825500.0,63882500.0,223520000.0,31035500.0,148080000.0,47987500.0,92980000.0,0.0
AHCYL2,93395000.0,28100500.0,52683000.0,149780000.0,93295000.0,69906000.0,57601000.0,192665000.0,131955000.0,185175000.0,72456500.0,128300000.0,136130000.0,73227500.0,83509500.0,112925000.0,260565000.0,166095000.0,37204500.0,91038000.0,169375000.0,68954000.0,112575000.0
SEL1L,93616000.0,62984500.0,186280000.0,118840000.0,153122500.0,23869000.0,73466000.0,206565000.0,177748000.0,147165000.0,52972000.0,119290000.0,139315000.0,111485000.0,107579000.0,73386000.0,686270000.0,447640000.0,510615000.0,669250000.0,1127890000.0,178890000.0,261685000.0
BCKDHB,1034400000.0,393060000.0,13354500.0,1965850000.0,1633050000.0,198410000.0,538715000.0,1694950000.0,1680400000.0,1507400000.0,1222550000.0,1471850000.0,2419800000.0,1253400000.0,1173700000.0,2044400000.0,395520000.0,1237100000.0,125335000.0,454710000.0,736355000.0,1593600000.0,825115000.0
ALPL,29885000.0,1451750.0,0.0,0.0,0.0,4186100.0,2632700.0,14901500.0,0.0,0.0,0.0,7364250.0,31032000.0,0.0,3040250.0,2430150.0,0.0,0.0,4540350.0,7160000.0,0.0,2197250.0,0.0
UBE2R2,246775000.0,100759500.0,0.0,236420000.0,165925000.0,45911500.0,84194500.0,224315000.0,287480000.0,205800000.0,122485500.0,115950000.0,378870000.0,112424500.0,105347000.0,168836500.0,202455000.0,511160000.0,121915000.0,331555000.0,573525000.0,179170000.0,96311000.0
PTPRC,25554000000.0,17150000000.0,1014060000.0,62257500000.0,69950000000.0,22551500000.0,22288000000.0,64451000000.0,49447500000.0,77460500000.0,49446000000.0,47362000000.0,64775500000.0,54032000000.0,64161500000.0,41383500000.0,21931500000.0,27523500000.0,17200000000.0,51479500000.0,75328500000.0,52621000000.0,58295500000.0
TAGLN2,38762000000.0,13720000000.0,3299800000.0,56778000000.0,62537500000.0,19211500000.0,16580500000.0,69574000000.0,59512000000.0,55521000000.0,30587500000.0,22033500000.0,45601000000.0,34699000000.0,40468500000.0,20846000000.0,50826000000.0,133790000000.0,15620000000.0,35145500000.0,25109500000.0,46628000000.0,21438500000.0
SRGAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21556500.0,0.0,0.0,0.0,0.0,0.0
PDZD8,46806000.0,13699200.0,0.0,15027000.0,45752000.0,403850.0,21332650.0,22823500.0,9836100.0,13832500.0,3802600.0,4123900.0,60145500.0,85312000.0,71883000.0,19500500.0,54986000.0,25818500.0,17547000.0,19959500.0,65412500.0,42449500.0,114245000.0
ROCK1,2947350000.0,1958850000.0,80549000.0,2898850000.0,3672100000.0,1389800000.0,991565000.0,3241800000.0,2343100000.0,2885250000.0,2189650000.0,2476750000.0,2964800000.0,2537950000.0,3839500000.0,1970400000.0,2602250000.0,4791150000.0,1014645000.0,3585750000.0,2885650000.0,3341750000.0,3245200000.0
GLA,36450550.0,30635000.0,0.0,213190000.0,198205000.0,47188500.0,38173000.0,260755000.0,147700000.0,6555350000.0,86477000.0,65807500.0,231290000.0,162815000.0,2109110000.0,173430000.0,180765000.0,260870000.0,138570000.0,1787595000.0,2587245000.0,187800000.0,34402500.0
STAT3,1261900000.0,462365000.0,57557500.0,4875350000.0,4827050000.0,1040410000.0,1284250000.0,4395700000.0,2944450000.0,3009900000.0,2151850000.0,4075050000.0,5352850000.0,3399300000.0,4639600000.0,3375950000.0,2251950000.0,5400700000.0,1768600000.0,5304250000.0,3943450000.0,3381300000.0,3933350000.0
RMDN1,336160000.0,121055000.0,13725500.0,749795000.0,977235000.0,293735000.0,319915000.0,934435000.0,792990000.0,1358550000.0,523455000.0,338135000.0,1737300000.0,578250000.0,647000000.0,679980000.0,788105000.0,2416750000.0,533705000.0,1585450000.0,1620600000.0,858650000.0,830385000.0
DCAF16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35750000.0,0.0,0.0,0.0,0.0,0.0
ADARB1,462165000.0,523995000.0,0.0,282625000.0,425010000.0,91257000.0,148270000.0,276555000.0,367890000.0,373405000.0,207135000.0,228560000.0,723500000.0,299640000.0,349385000.0,247420000.0,0.0,35290050.0,4515800.0,13170100.0,0.0,283580000.0,194410000.0
EPDR1,0.0,3171500.0,0.0,0.0,0.0,8512450.0,0.0,0.0,0.0,10950500.0,0.0,0.0,0.0,6009950.0,0.0,0.0,0.0,44253000.0,30578000.0,18138700.0,0.0,14980500.0,4126800.0
ACADM,5945400000.0,1704100000.0,497715000.0,3228850000.0,5191750000.0,1423630000.0,1915200000.0,4246900000.0,4880050000.0,3907000000.0,2417350000.0,3174400000.0,4558300000.0,3634900000.0,4092400000.0,3710050000.0,4478600000.0,9190200000.0,2782200000.0,8175800000.0,7069850000.0,3263950000.0,2968400000.0
GAPDH,19031500.0,0.0,0.0,120489500.0,71698500.0,26175000.0,31797000.0,52292500.0,55691000.0,114695000.0,18799000.0,68619000.0,45776000.0,50240500.0,60350500.0,72028500.0,49372000.0,27107500.0,161760000.0,157370000.0,107063000.0,50402500.0,50167000.0
B4GALT3,0.0,3225400.0,26487000.0,0.0,0.0,0.0,10819200.0,0.0,0.0,14045500.0,3257450.0,29397000.0,53092500.0,2880550.0,0.0,10535000.0,0.0,23419000.0,0.0,0.0,9021850.0,426000.0,0.0
NAE1,1191250000.0,542850000.0,51422000.0,2780200000.0,3413350000.0,840180000.0,803715000.0,2609700000.0,2314300000.0,2656300000.0,1493000000.0,1671700000.0,3004750000.0,1835150000.0,1802250000.0,1716250000.0,1043875000.0,1885150000.0,351925000.0,1221950000.0,1149700000.0,1938550000.0,1252200000.0
HIST2H2AB,356020000.0,134855000.0,16611150.0,2135150000.0,2005300000.0,168005000.0,178975000.0,886635000.0,129305000.0,2113000000.0,283915000.0,23512500.0,403640000.0,1065220000.0,240300000.0,384725000.0,233050000.0,368685000.0,321430000.0,1012530000.0,814270000.0,287090000.0,132720000.0
ATP11B,145255000.0,71062500.0,4246750.0,475410000.0,654155000.0,115795000.0,166065000.0,545925000.0,412120000.0,583405000.0,280745000.0,398690000.0,684700000.0,475705000.0,658310000.0,345980000.0,436875000.0,1204550000.0,192665000.0,367835000.0,589925000.0,690790000.0,700060000.0
UBE2G1,237690000.0,45536500.0,78986500.0,162590000.0,219935000.0,99501500.0,127084500.0,226310000.0,320545000.0,188980000.0,122670000.0,101903000.0,275000000.0,149850000.0,249075000.0,94418000.0,274395000.0,356625000.0,42844000.0,229255000.0,201330000.0,216810000.0,176570000.0
ZNF598,62658000.0,16697500.0,2439050.0,115221000.0,251180000.0,42277500.0,35996500.0,258205000.0,165699500.0,181850000.0,104521000.0,72170500.0,305105000.0,152925000.0,175290000.0,206480000.0,167638000.0,170580000.0,30557500.0,104040000.0,104855000.0,292555000.0,152380000.0
CD38,612175000.0,318035000.0,686120000.0,80115000.0,130310000.0,225549500.0,88258000.0,112974500.0,38886500.0,506735000.0,304240000.0,344795000.0,43879500.0,62497500.0,122214500.0,101126500.0,882575000.0,1252550000.0,350830000.0,348315000.0,125967000.0,2731900000.0,2992250000.0
PAWR,40243000.0,69637000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950650.0,0.0,0.0,0.0,76625500.0,0.0
RPLP1,10485200000.0,3712500000.0,533135000.0,12525500000.0,14990500000.0,1036425000.0,5874700000.0,15288000000.0,14945500000.0,18973000000.0,8387600000.0,9516500000.0,17227000000.0,7168350000.0,10751000000.0,11730350000.0,10101150000.0,16446500000.0,6462300000.0,7719950000.0,10884200000.0,12393500000.0,9535500000.0
UQCRC2,9992550000.0,4050900000.0,357505000.0,7689150000.0,8848000000.0,2785850000.0,2853550000.0,8969850000.0,6169950000.0,14642500000.0,4953850000.0,5085950000.0,11541000000.0,7563850000.0,8199200000.0,8717450000.0,10140250000.0,14751000000.0,5396900000.0,13054000000.0,19375500000.0,11495500000.0,10541250000.0
SEC61G,231215000.0,170210000.0,27957500.0,412645000.0,470610000.0,86612500.0,255985000.0,374915000.0,263220000.0,534690000.0,314380000.0,229725000.0,606280000.0,410440000.0,423390000.0,280520000.0,532255000.0,2233300000.0,346535000.0,509770000.0,738565000.0,460255000.0,327355000.0
DDX50,734135000.0,524385000.0,22127000.0,1452550000.0,1284950000.0,188610000.0,411150000.0,1535950000.0,1264660000.0,1667300000.0,921755000.0,1252700000.0,1609150000.0,851600000.0,1048865000.0,1157150000.0,1093200000.0,724770000.0,142190000.0,310510000.0,792925000.0,1132650000.0,742360000.0
SNRPF,3273050000.0,1789000000.0,209680000.0,7305100000.0,9457050000.0,1491150000.0,2626250000.0,9518550000.0,10463450000.0,6543950000.0,3484150000.0,5330300000.0,6415700000.0,4558900000.0,3249900000.0,4189500000.0,4360550000.0,6953300000.0,2378850000.0,6165200000.0,4559200000.0,5031500000.0,4267400000.0
ETF1,1709300000.0,564425000.0,188725000.0,2346850000.0,3260400000.0,856600000.0,887910000.0,2842200000.0,1922550000.0,3166200000.0,1577150000.0,1582400000.0,2618250000.0,1685850000.0,1996850000.0,1738750000.0,3413350000.0,4803450000.0,1122205000.0,3472100000.0,3089700000.0,2286650000.0,1469800000.0
SAP30BP,350240000.0,191060000.0,17781000.0,383580000.0,415980000.0,203655000.0,208775000.0,405980000.0,696255000.0,741710000.0,406920000.0,443055000.0,384965000.0,341280000.0,392185000.0,384075000.0,351650000.0,668495000.0,106876500.0,216845000.0,313515000.0,481915000.0,297305000.0
BCAS2,873720000.0,508230000.0,23180500.0,1594200000.0,1439050000.0,438305000.0,429735000.0,1598800000.0,2005850000.0,2269500000.0,1173950000.0,1396350000.0,1561200000.0,1468450000.0,1187650000.0,1087300000.0,1233030000.0,1845450000.0,368815000.0,1595350000.0,1349450000.0,1921150000.0,1156820000.0
HECTD3,578900000.0,117505000.0,8016350.0,1495650000.0,1942550000.0,261720000.0,422940000.0,1992750000.0,1043770000.0,1695600000.0,754115000.0,597780000.0,1265550000.0,1042415000.0,1727950000.0,710425000.0,987140000.0,1402600000.0,507245000.0,1633750000.0,1898150000.0,1041250000.0,1387800000.0
UBP1,78919500.0,28065000.0,1117850.0,712405000.0,459090000.0,23485500.0,54456000.0,1093400000.0,678610000.0,546070000.0,89792500.0,593205000.0,251885000.0,465560000.0,307000000.0,123060000.0,247660000.0,407955000.0,74027000.0,209800000.0,339665000.0,213480000.0,109130000.0
DHX57,168385000.0,58693500.0,967050.0,125935000.0,174090000.0,50657000.0,63639000.0,294215000.0,122595500.0,157250000.0,52779500.0,160775000.0,140380000.0,158355000.0,100395000.0,149595000.0,108953000.0,143923500.0,57680500.0,332380000.0,294890000.0,125220000.0,74707500.0
ACPP,0.0,0.0,8318500.0,0.0,0.0,0.0,1755350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12198500.0,0.0,961365000.0,1467200.0,111495000.0,459815000.0,404250000.0,18852500.0,0.0
SETMAR,71635500.0,26787000.0,0.0,169370000.0,150495000.0,52291000.0,88641000.0,163555000.0,174535000.0,120095000.0,93049000.0,232475000.0,176525000.0,98482500.0,135105000.0,176485000.0,69404000.0,237365000.0,10018650.0,132850000.0,77225500.0,162600000.0,92421500.0
ERCC4,82537500.0,42282000.0,8412550.0,122830000.0,170950000.0,65311500.0,56670000.0,88962000.0,52719000.0,90248000.0,134375000.0,119815000.0,156810000.0,72298000.0,91707500.0,171995000.0,144970000.0,451430000.0,41032500.0,149270000.0,167785000.0,189240000.0,115700000.0
PRKCA,142075000.0,23861500.0,6301300.0,1056420000.0,595605000.0,1820400000.0,591560000.0,2283250000.0,2966250000.0,1460000000.0,2618050000.0,1774000000.0,1790400000.0,234835000.0,285075000.0,1552900000.0,759310000.0,1025250000.0,195705000.0,652960000.0,437700000.0,61249000.0,47135500.0
UPF3A,39623000.0,25683000.0,0.0,51508000.0,43171500.0,15603500.0,3826250.0,46961500.0,18498600.0,109524500.0,86641500.0,40990500.0,71281000.0,38339000.0,65410000.0,79837000.0,4452950.0,6164000.0,17121100.0,70104000.0,0.0,36110500.0,34351000.0
GMIP,1479650000.0,688570000.0,64245000.0,2006700000.0,2198500000.0,561080000.0,576845000.0,1858950000.0,1301945000.0,2279400000.0,1235500000.0,1419700000.0,2064300000.0,1453250000.0,2012450000.0,1504850000.0,2706700000.0,3288800000.0,977460000.0,4344900000.0,5305900000.0,1540850000.0,1542800000.0
MTIF2,119425000.0,52515000.0,0.0,393855000.0,281560000.0,76420000.0,135765000.0,362205000.0,234095000.0,475740000.0,132645000.0,339525000.0,290680000.0,225475000.0,252780000.0,294720000.0,144940000.0,317935000.0,63380000.0,258535000.0,204425000.0,406270000.0,260375000.0
HNRNPD,26660000000.0,15255500000.0,1341445000.0,36198000000.0,37175500000.0,8618550000.0,16343000000.0,34832000000.0,27669000000.0,43007500000.0,20972000000.0,29007000000.0,36423000000.0,20376000000.0,26586000000.0,26556500000.0,21059500000.0,45708500000.0,5538550000.0,20398500000.0,37029000000.0,36669000000.0,23965000000.0
ZNF652,108554500.0,166595000.0,0.0,115630000.0,71940500.0,23418000.0,69302500.0,96859500.0,52924000.0,59156500.0,125825000.0,135625000.0,183145000.0,140961000.0,123760000.0,99084000.0,106370500.0,215870000.0,5196050.0,45722000.0,51384000.0,217825000.0,73469500.0
PEX11B,309815000.0,135385000.0,0.0,1314900000.0,1044500000.0,198205000.0,445140000.0,1582450000.0,999310000.0,1397050000.0,292080000.0,1037690000.0,1205450000.0,751600000.0,596575000.0,677265000.0,888115000.0,1754200000.0,320390000.0,768175000.0,1233100000.0,931135000.0,1042305000.0
EMD,1086700000.0,558325000.0,94722000.0,2869050000.0,2471800000.0,560460000.0,843000000.0,3112100000.0,2194250000.0,4048800000.0,1504550000.0,1801150000.0,2444550000.0,1219450000.0,1409350000.0,1205805000.0,1360150000.0,2003750000.0,251480000.0,660990000.0,1335250000.0,1622950000.0,1102940000.0
POSTN,0.0,0.0,433025000.0,0.0,0.0,1486450.0,0.0,0.0,1735950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17104500.0,0.0
MMTAG2,149780000.0,107745000.0,16725200.0,354225000.0,291725000.0,143185000.0,159295000.0,429010000.0,384025000.0,478030000.0,205025000.0,460295000.0,459060000.0,245305000.0,245460000.0,328515000.0,140562000.0,234455000.0,27284000.0,84220000.0,202635000.0,350035000.0,301715000.0
TGM2,140895000.0,4674250.0,15556500.0,0.0,0.0,0.0,1217350.0,0.0,0.0,0.0,0.0,11535400.0,26920850.0,8295800.0,1676950.0,1621100.0,324305000.0,0.0,6099500.0,595920000.0,487575000.0,777300.0,11930850.0
QPCTL,22461000.0,1271100.0,1587550.0,72540000.0,94020000.0,3438600.0,29343000.0,50260500.0,79197000.0,81521500.0,29523000.0,78504000.0,56243500.0,101122000.0,39051500.0,37250000.0,53551000.0,332915000.0,55344500.0,179225000.0,113835000.0,62136000.0,18747500.0
SEC63,889065000.0,405145000.0,141680000.0,1286700000.0,1395200000.0,326970000.0,576410000.0,1397850000.0,1123250000.0,1388000000.0,809890000.0,883795000.0,1578200000.0,1330850000.0,1242400000.0,1043645000.0,3029700000.0,8672750000.0,1083350000.0,2971750000.0,3645850000.0,1759400000.0,1078680000.0
CD200R1,2023650.0,7246750.0,0.0,35553500.0,103911000.0,3504600.0,20167500.0,29149500.0,45480500.0,12360850.0,0.0,8128450.0,57181500.0,29872300.0,1485700.0,3888300.0,192100000.0,0.0,1992650.0,0.0,0.0,20981000.0,0.0
SRP14,5940550000.0,3423650000.0,521885000.0,6118200000.0,6156650000.0,2519350000.0,3855600000.0,6277250000.0,5508450000.0,12402500000.0,10321900000.0,9317200000.0,9120500000.0,4769500000.0,5718350000.0,7262600000.0,5170650000.0,10773700000.0,231895000.0,1741600000.0,3278600000.0,8050350000.0,4053150000.0
CTSH,787695000.0,315905000.0,59444500.0,311990000.0,200665000.0,108508500.0,50002500.0,761115000.0,151290000.0,566755000.0,73605000.0,32326100.0,140095000.0,438705000.0,297550000.0,11350300.0,833330000.0,255850000.0,2528700000.0,3064650000.0,1908450000.0,88509500.0,134292000.0
RRP9,796195000.0,274205000.0,36729500.0,731650000.0,662440000.0,226575000.0,289705000.0,826025000.0,768730000.0,933445000.0,830240000.0,704445000.0,943125000.0,721920000.0,712055000.0,1176625000.0,644410000.0,852870000.0,154545000.0,333475000.0,805640000.0,1174850000.0,412875000.0
TRIM41,21906500.0,22167000.0,321190.0,39675500.0,56331500.0,45126000.0,23061000.0,182915000.0,77643000.0,31510500.0,65778500.0,82718500.0,29054000.0,52315500.0,38063500.0,42832000.0,24174850.0,45288500.0,508700.0,0.0,135105000.0,582210000.0,45555000.0
ELMO1,4260050000.0,1553500000.0,144035000.0,6745550000.0,7590900000.0,2034050000.0,2238100000.0,7679450000.0,5092000000.0,8471200000.0,4460800000.0,5405300000.0,6062400000.0,3711300000.0,3231550000.0,4223550000.0,7210450000.0,10934500000.0,2231150000.0,7132500000.0,5671200000.0,4448850000.0,3251100000.0
SLC27A2,3782950.0,20481500.0,213200.0,0.0,180480000.0,20565500.0,19455000.0,38769000.0,3318650.0,195550000.0,38832500.0,17356500.0,97687000.0,47327500.0,27125500.0,8887000.0,66953000.0,63095500.0,53134000.0,49856500.0,100895500.0,377635000.0,13123300.0
SNRPA1,4986150000.0,2259700000.0,158405000.0,5353850000.0,5192200000.0,1188100000.0,2247150000.0,6238050000.0,4266250000.0,7849200000.0,4365400000.0,5012050000.0,6562550000.0,2858050000.0,3462100000.0,5253600000.0,3337150000.0,6392400000.0,1342200000.0,3007750000.0,5072550000.0,6141850000.0,4207700000.0
GTPBP4,1772950000.0,981610000.0,105333000.0,2592050000.0,2881600000.0,807065000.0,981670000.0,2822050000.0,1901250000.0,3509300000.0,2305250000.0,2231850000.0,3267200000.0,2335900000.0,2545350000.0,2621900000.0,1377400000.0,2442600000.0,383240000.0,961090000.0,1815200000.0,2769200000.0,1494100000.0
AGO4,0.0,4615950.0,0.0,60301500.0,132105000.0,6280000.0,26373000.0,75284500.0,26195000.0,29968000.0,0.0,64106000.0,187061000.0,76760500.0,93773500.0,67722000.0,68544000.0,25043500.0,11574050.0,102668500.0,69686000.0,38634000.0,26589000.0
STIP1,14793000000.0,5315150000.0,1165950000.0,16577000000.0,18296500000.0,6864900000.0,8092800000.0,16709000000.0,16147500000.0,18135000000.0,13294000000.0,15215000000.0,18620500000.0,10930500000.0,13624000000.0,14363000000.0,18463500000.0,29925500000.0,4086600000.0,14469500000.0,14906000000.0,15414000000.0,13183000000.0
MRPS36,1318250000.0,691515000.0,89155500.0,1881950000.0,1868700000.0,534325000.0,572455000.0,2028600000.0,1548550000.0,2310200000.0,1209300000.0,1265950000.0,2724700000.0,1545400000.0,1607950000.0,1329000000.0,999755000.0,2798950000.0,104381500.0,1434000000.0,1662650000.0,2386800000.0,1504050000.0
CEP44,0.0,483645.0,0.0,14454500.0,0.0,0.0,0.0,8188500.0,13156000.0,11035500.0,0.0,3389700.0,8091000.0,3621200.0,0.0,0.0,9783500.0,34157500.0,4297050.0,0.0,0.0,0.0,0.0
CNOT10,360490000.0,106191000.0,6288300.0,640910000.0,657815000.0,186045000.0,255925000.0,684385000.0,436085000.0,538710000.0,357500000.0,398360000.0,711145000.0,408560000.0,348295000.0,375105000.0,673140000.0,770910000.0,119780000.0,326215000.0,527475000.0,506490000.0,305580000.0
PAAF1,650245000.0,152975000.0,9770550.0,300470000.0,398030000.0,42493950.0,106160000.0,467180000.0,429595000.0,442300000.0,147515000.0,143662500.0,336790000.0,205405000.0,220020000.0,242265000.0,503395000.0,652785000.0,143591000.0,228280000.0,251790000.0,310305000.0,243185000.0
RALBP1,92645500.0,15210000.0,0.0,137390000.0,124108000.0,28896500.0,38764500.0,158670000.0,115095000.0,193290000.0,85825500.0,81611000.0,132340000.0,99842500.0,128865000.0,82493500.0,252740000.0,392595000.0,64223500.0,132270000.0,227135000.0,196285000.0,94488500.0
SLC30A5,51956000.0,23694000.0,1316850.0,124235000.0,120900000.0,0.0,28452000.0,54425000.0,63055000.0,52174000.0,18778000.0,53474000.0,118113500.0,29230500.0,73162500.0,63753500.0,106772500.0,430840000.0,16635000.0,290795000.0,135725000.0,128320000.0,93677000.0
RBM28,795575000.0,412855000.0,47478500.0,873160000.0,783420000.0,285210000.0,326340000.0,1057650000.0,819800000.0,1015310000.0,714515000.0,880020000.0,1109900000.0,795735000.0,642900000.0,806490000.0,368190000.0,761570000.0,243620000.0,308685000.0,346705000.0,1442450000.0,495915000.0
MSN,14194500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4551650.0,0.0,22289500.0,0.0,125324000.0,284030000.0,53415000.0,0.0,8125000.0
BCL2L1,16335500.0,6355050.0,0.0,24965500.0,36651500.0,57522000.0,15779350.0,52037500.0,30412500.0,169370000.0,24736500.0,13940000.0,66208500.0,59673000.0,129930000.0,12617500.0,20953500.0,29576000.0,245415000.0,58057000.0,79131500.0,73323000.0,135715000.0
STXBP3,866210000.0,571635000.0,16579500.0,2172350000.0,2518900000.0,330865000.0,523440000.0,2400000000.0,1622195000.0,2554450000.0,825830000.0,1468300000.0,2429950000.0,1610000000.0,1235750000.0,1278250000.0,1066065000.0,1486550000.0,405075000.0,806055000.0,1090100000.0,1970800000.0,1253550000.0
SNX15,117230000.0,30370500.0,0.0,227115000.0,191690000.0,47202500.0,59476000.0,172135000.0,201795000.0,89446500.0,98917000.0,100569000.0,96136000.0,103051000.0,154285000.0,28798500.0,164470000.0,301660000.0,68700500.0,623410000.0,479615000.0,81054000.0,136460000.0
NUP54,1241800000.0,525715000.0,56288000.0,1716600000.0,1951700000.0,382195000.0,602310000.0,1913300000.0,1575400000.0,2625850000.0,932545000.0,1123200000.0,2023000000.0,1150035000.0,1539800000.0,1070050000.0,1121335000.0,2254050000.0,451935000.0,1506350000.0,1960050000.0,1373700000.0,1274750000.0
EIF3F,2949400000.0,954840000.0,173725000.0,4901300000.0,6167550000.0,1115375000.0,1902900000.0,6566150000.0,4537350000.0,5228450000.0,3423350000.0,1854400000.0,5549550000.0,3155300000.0,2906750000.0,3218350000.0,4748250000.0,6928700000.0,1924900000.0,4348250000.0,5132700000.0,2561800000.0,2999300000.0
